Employee_ID,First_Name,Last_Name,Branch,Role,Hire Date,Departure Date,Salary,Status,Reason For Leaving,Experience,Time to Hire,Age,Gender,Hire Source,Year,Training Cost,Province,Training Period,Time to Hire.1,Recruiting Cost,Average Tenure_per_group,Turnover Rate_per_group,Hiring Rate_per_group,RecordID,Recruitment Expenditure,Recruitment Budget,Variance
58312,Chloe,Smith,Corporate Services Branch,Systems Administrator,08/28/2016,,66000,Active,,13,1M,47,Male,Referral,2016,6000,Alberta,60,90,9000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
39315,Christopher,Taylor,Corporate Services Branch,Systems Administrator,01/02/2016,09/01/2022,58000,Not Active,Salary and Benefits,9,1M,53,Female,Job Board,2016,6000,Quebec,60,85,8000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
32230,Tammy,Scott,Corporate Services Branch,Systems Administrator,07/25/2016,06/30/2022,68000,Not Active,Job Satisfaction,14,2M,60,Male,Referral,2016,6000,Ontario,60,95,9000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
68108,Kyle,Perez,Corporate Services Branch,Systems Administrator,06/29/2016,12/30/2018,42000,Not Active,Salary and Benefits,1,1M,43,Male,Referral,2016,6000,British Columbia,60,25,10500,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
25549,Robert,Richards,Corporate Services Branch,Systems Administrator,03/24/2016,,80000,Active,,20,1M,44,Male,Referral,2016,6000,New Brunswick,60,70,10500,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
42246,Brenda,Stone,Corporate Services Branch,Systems Administrator,05/03/2016,,50000,Active,,5,2M,38,Male,Job Board,2016,6000,Quebec,60,50,9500,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
69743,Brenda,Ramirez,Corporate Services Branch,Systems Administrator,10/22/2016,09/10/2022,52000,Not Active,Personal Reasons,6,2M,49,Male,Referral,2016,6000,Quebec,60,63,9500,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
58601,Dawn,Brown,Corporate Services Branch,Systems Administrator,11/12/2016,,80000,Active,,20,1M,51,Male,Recruiter,2016,6000,Ontario,60,30,8000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
45230,William,Brooks,Corporate Services Branch,Systems Administrator,01/03/2016,,72000,Active,,16,2M,32,Male,Job Board,2016,6000,Ontario,60,25,9500,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
33087,Charles,Flores,Corporate Services Branch,Systems Administrator,11/20/2016,,46000,Active,,3,2M,28,Female,Job Board,2016,6000,Manitoba,60,55,7500,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
52876,John,Greene,Corporate Services Branch,Systems Administrator,01/30/2016,,62000,Active,,11,2M,28,Female,Job Board,2016,6000,British Columbia,60,80,10000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
53643,Christina,Jordan,Corporate Services Branch,Systems Administrator,01/23/2016,05/27/2021,74000,Not Active,Career Advancement,17,1M,31,Male,Referral,2016,6000,Quebec,60,95,9000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
33502,Sabrina,Andrews,Corporate Services Branch,Systems Administrator,03/01/2016,10/17/2024,44000,Notice Period,Management and Leadership,2,2M,48,Male,Job Board,2016,6000,New Brunswick,60,40,7000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
85423,Kelly,Miller,Corporate Services Branch,Systems Administrator,01/25/2016,09/21/2024,44000,Notice Period,Salary and Benefits,2,1M,55,Female,Referral,2016,6000,Ontario,60,85,6500,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
28526,Kelly,Lucero,Corporate Services Branch,Systems Administrator,08/24/2016,,80000,Active,,20,2M,50,Male,Job Board,2016,6000,Ontario,60,65,13000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
23154,Lisa,Knox,Corporate Services Branch,Systems Administrator,07/22/2016,,42000,Active,,1,1M,55,Male,Job Board,2016,6000,Ontario,60,72,9500,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
29189,Ronald,Horn,Corporate Services Branch,Systems Administrator,09/13/2016,,70000,Active,,15,1M,32,Male,Referral,2016,6000,New Brunswick,60,85,8000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
69657,Stephen,Ryan,Corporate Services Branch,Systems Administrator,06/06/2016,01/18/2023,44000,Not Active,Work-Life Balance,2,2M,47,Male,Referral,2016,6000,Saskatchewan,60,95,9000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
40373,Amber,Johnson,Corporate Services Branch,Systems Administrator,02/12/2016,10/22/2024,42000,Notice Period,Job Satisfaction,1,1M,48,Female,Job Board,2016,6000,Ontario,60,30,10000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
96531,Gregory,Clements,Corporate Services Branch,Systems Administrator,06/02/2016,07/17/2024,62000,Notice Period,Company Culture,11,2M,52,Male,Referral,2016,6000,British Columbia,60,75,13000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
81131,Michael,Reed,Corporate Services Branch,Systems Administrator,07/13/2016,,62000,Active,,11,1M,51,Male,Referral,2016,6000,British Columbia,60,95,9000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
52689,Michael,Smith,Corporate Services Branch,Systems Administrator,09/13/2016,,62000,Active,,11,2M,39,Male,Job Board,2016,6000,Alberta,60,65,10000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
73248,Alexander,English,Corporate Services Branch,Systems Administrator,07/19/2016,,52000,Active,,6,1M,28,Female,Recruiter,2016,6000,Quebec,60,90,9000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
91020,Jason,Gonzalez,Corporate Services Branch,Systems Administrator,07/28/2016,,70000,Active,,15,2M,24,Male,Referral,2016,6000,Alberta,60,78,7000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
99577,Patrick,Munoz,Corporate Services Branch,Systems Administrator,11/01/2016,,62000,Active,,11,1M,22,Male,Referral,2016,6000,Quebec,60,60,13000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
36508,Teresa,Daugherty,Corporate Services Branch,Systems Administrator,08/25/2016,,76000,Active,,18,2M,24,Female,Referral,2016,6000,Quebec,60,55,10000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
27619,Justin,Kennedy,Corporate Services Branch,Systems Administrator,07/10/2016,09/12/2024,76000,Notice Period,Career Advancement,18,2M,57,Male,Job Board,2016,6000,Ontario,60,55,7500,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
90275,Sandra,Carlson,Corporate Services Branch,Systems Administrator,10/20/2016,,76000,Active,,18,1M,56,Male,Job Board,2016,6000,Ontario,60,60,11000,4.386206803,37.17171717,162.8282828,1066,50773.43,353932.36,303158.93
90677,John,Lopez,Corporate Services Branch,Maintenance Technician,04/09/2016,,36000,Active,,8,1M,59,Male,Referral,2016,4000,Alberta,30,70,8500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
49904,Tanya,Armstrong,Corporate Services Branch,Maintenance Technician,11/28/2016,,42000,Active,,11,2M,59,Female,Job Board,2016,4000,Ontario,30,25,9500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
23719,Mark,Salinas,Corporate Services Branch,Maintenance Technician,06/01/2016,,42000,Active,,11,2M,25,Male,Referral,2016,4000,Quebec,30,85,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
58295,Kathleen,Rice,Corporate Services Branch,Maintenance Technician,10/11/2016,,58000,Active,,19,2M,40,Male,Job Board,2016,4000,Ontario,30,63,9500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
79278,Cynthia,Campbell,Corporate Services Branch,Maintenance Technician,04/18/2016,,22000,Active,,1,1M,52,Male,Referral,2016,4000,Quebec,30,25,9500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
18143,Tanya,Hunt,Corporate Services Branch,Maintenance Technician,04/21/2016,,34000,Active,,7,2M,31,Male,Recruiter,2016,4000,Alberta,30,50,9500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
35437,Amy,Henderson,Corporate Services Branch,Maintenance Technician,01/20/2016,,26000,Active,,3,2M,41,Female,Referral,2016,4000,Ontario,30,85,8000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
37384,Heidi,Payne,Corporate Services Branch,Maintenance Technician,03/01/2016,,42000,Active,,11,2M,55,Male,Referral,2016,4000,Quebec,30,65,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
72402,Laura,Garrett,Corporate Services Branch,Maintenance Technician,09/03/2016,,56000,Active,,18,2M,25,Male,Referral,2016,4000,Newfoundland and Labrador,30,55,7500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
11562,Matthew,Bailey,Corporate Services Branch,Maintenance Technician,12/27/2016,,44000,Active,,12,2M,24,Male,Referral,2016,4000,Manitoba,30,85,6500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
86049,Jonathan,Smith,Corporate Services Branch,Maintenance Technician,10/09/2016,11/23/2021,50000,Not Active,Job Satisfaction,15,2M,38,Male,Referral,2016,4000,Alberta,30,85,8000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
87798,Karl,Williams,Corporate Services Branch,Maintenance Technician,08/22/2016,09/06/2024,28000,Notice Period,Salary and Benefits,4,1M,57,Female,Recruiter,2016,4000,Alberta,30,65,13000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
72319,Gina,Bowman,Corporate Services Branch,Maintenance Technician,02/04/2016,09/09/2024,48000,Notice Period,Management and Leadership,14,1M,49,Male,Referral,2016,4000,British Columbia,30,40,7000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
49452,Jason,Williams,Corporate Services Branch,Maintenance Technician,07/24/2016,07/27/2024,46000,Notice Period,Personal Reasons,13,2M,55,Male,Job Board,2016,4000,Ontario,30,65,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
39567,Michael,Rodriguez,Corporate Services Branch,Maintenance Technician,11/25/2016,,54000,Active,,17,2M,29,Female,Recruiter,2016,4000,Alberta,30,65,9000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
60144,Michael,Tate,Corporate Services Branch,Maintenance Technician,04/16/2016,,44000,Active,,12,1M,59,Female,Referral,2016,4000,Ontario,30,63,9500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
94456,Michael,Mckay,Corporate Services Branch,Maintenance Technician,09/23/2016,,22000,Active,,1,1M,44,Male,Job Board,2016,4000,Alberta,30,85,8000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
56893,Cheryl,Alvarado,Corporate Services Branch,Maintenance Technician,10/24/2016,,56000,Active,,18,2M,47,Male,Referral,2016,4000,Ontario,30,80,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
22574,John,Brown,Corporate Services Branch,Maintenance Technician,07/08/2016,10/29/2024,56000,Notice Period,Work-Life Balance,18,1M,24,Female,Referral,2016,4000,Quebec,30,85,8000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
78194,Sydney,Nguyen,Corporate Services Branch,Maintenance Technician,03/02/2016,,52000,Active,,16,1M,58,Male,Recruiter,2016,4000,Quebec,30,95,9000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
42139,David,Thomas,Corporate Services Branch,Maintenance Technician,11/15/2016,,42000,Active,,11,1M,31,Female,Referral,2016,4000,Ontario,30,90,9000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
49000,Martha,Wells,Corporate Services Branch,Maintenance Technician,01/15/2016,,24000,Active,,2,2M,34,Female,Job Board,2016,4000,Ontario,30,90,9000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
38070,Carla,Jones,Corporate Services Branch,Maintenance Technician,09/02/2016,,28000,Active,,4,2M,22,Male,Recruiter,2016,4000,Quebec,30,80,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
33357,Stacey,Farmer,Corporate Services Branch,Maintenance Technician,09/21/2016,03/02/2018,42000,Not Active,Career Advancement,11,2M,42,Male,Recruiter,2016,4000,Quebec,30,78,8000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
83223,Joel,Gamble,Corporate Services Branch,Maintenance Technician,10/07/2016,,36000,Active,,8,1M,36,Male,Referral,2016,4000,Alberta,30,60,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
60012,Mark,Burton,Corporate Services Branch,Maintenance Technician,04/13/2016,,30000,Active,,5,2M,59,Male,Recruiter,2016,4000,Ontario,30,60,11000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
97713,Dana,Ford,Corporate Services Branch,Maintenance Technician,05/21/2016,,48000,Active,,14,2M,25,Male,Recruiter,2016,4000,Ontario,30,80,12000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
56968,Alexis,Griffin,Corporate Services Branch,Maintenance Technician,07/02/2016,,24000,Active,,2,2M,32,Male,Job Board,2016,4000,Ontario,30,25,9500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
32274,Jennifer,Ball,Corporate Services Branch,Maintenance Technician,10/05/2016,,44000,Active,,12,1M,35,Male,Job Board,2016,4000,British Columbia,30,70,10500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
91402,Ralph,Nichols,Corporate Services Branch,Maintenance Technician,10/26/2016,09/27/2023,40000,Not Active,Career Advancement,10,1M,26,Male,Referral,2016,4000,Saskatchewan,30,90,8000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
46828,Laura,Peters,Corporate Services Branch,Maintenance Technician,09/21/2016,,54000,Active,,17,2M,32,Male,Referral,2016,4000,Ontario,30,55,7500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
34747,Samantha,Kelly,Corporate Services Branch,Maintenance Technician,10/14/2016,12/01/2019,34000,Not Active,Job Satisfaction,7,2M,29,Male,Referral,2016,4000,Ontario,30,78,7000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
92343,Cindy,Green,Corporate Services Branch,Maintenance Technician,12/13/2016,,48000,Active,,14,1M,39,Male,Recruiter,2016,4000,Saskatchewan,30,40,7000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
38060,Robert,Adams,Corporate Services Branch,Maintenance Technician,01/27/2016,,26000,Active,,3,1M,33,Male,Referral,2016,4000,Quebec,30,90,9000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
71746,Jason,Meyers,Corporate Services Branch,Maintenance Technician,11/09/2016,12/04/2022,22000,Not Active,Work-Life Balance,1,1M,33,Male,Recruiter,2016,4000,British Columbia,30,75,13000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
87524,Brandon,Morris,Corporate Services Branch,Maintenance Technician,07/01/2016,,36000,Active,,8,1M,50,Male,Referral,2016,4000,Ontario,30,75,13000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
13696,Lisa,Garcia,Corporate Services Branch,Maintenance Technician,06/23/2016,,30000,Active,,5,2M,38,Female,Referral,2016,4000,Newfoundland and Labrador,30,55,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
88429,James,Kennedy,Corporate Services Branch,Maintenance Technician,04/03/2016,10/20/2019,46000,Not Active,Work-Life Balance,13,1M,43,Male,Referral,2016,4000,Quebec,30,75,13000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
16032,Alicia,Wilson,Corporate Services Branch,Maintenance Technician,12/19/2016,08/12/2024,38000,Notice Period,Work-Life Balance,9,2M,44,Male,Recruiter,2016,4000,Quebec,30,65,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
95680,John,Adams,Corporate Services Branch,Maintenance Technician,10/15/2016,05/24/2023,50000,Not Active,Work-Life Balance,15,1M,34,Male,Referral,2016,4000,Newfoundland and Labrador,30,65,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
40953,Rhonda,Tucker,Corporate Services Branch,Maintenance Technician,12/25/2016,,48000,Active,,14,1M,31,Male,Recruiter,2016,4000,Quebec,30,90,10500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
60805,Troy,Walker,Corporate Services Branch,Maintenance Technician,11/12/2016,,26000,Active,,3,1M,27,Female,Job Board,2016,4000,Quebec,30,50,9500,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
86488,Bob,Bradford,Corporate Services Branch,Maintenance Technician,04/20/2016,,46000,Active,,13,2M,22,Male,Referral,2016,4000,Quebec,30,65,13000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
34249,Evan,Rocha,Corporate Services Branch,Maintenance Technician,05/19/2016,,58000,Active,,19,2M,57,Male,Referral,2016,4000,New Brunswick,30,78,8000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
21585,Maria,Palmer,Corporate Services Branch,Maintenance Technician,02/12/2016,09/13/2024,38000,Notice Period,Job Security,9,2M,46,Male,Recruiter,2016,4000,Alberta,30,75,13000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
53384,Shannon,Weaver,Corporate Services Branch,Maintenance Technician,05/30/2016,,56000,Active,,18,1M,24,Female,Job Board,2016,4000,Ontario,30,65,11000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
62431,Barry,Fitzpatrick,Corporate Services Branch,Maintenance Technician,03/10/2016,,42000,Active,,11,2M,36,Male,Referral,2016,4000,Ontario,30,78,8000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
13047,Gloria,Jackson,Corporate Services Branch,Maintenance Technician,03/05/2016,,42000,Active,,11,2M,37,Female,Referral,2016,4000,British Columbia,30,30,10000,4.575410635,37.82696177,162.1730382,1066,50773.43,353932.36,303158.93
40482,Daniel,Thornton,Corporate Services Branch,Chief Information Officer (CIO),03/29/2016,,128000,Active,,14,1M,50,Female,Recruiter,2016,10000,Ontario,90,30,8000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
43970,Matthew,Brady,Corporate Services Branch,Chief Information Officer (CIO),05/23/2016,,116000,Active,,8,1M,51,Female,Job Board,2016,10000,Alberta,90,85,6500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
89272,Steven,Brady,Corporate Services Branch,Chief Information Officer (CIO),05/26/2016,08/25/2024,124000,Notice Period,Work-Life Balance,12,2M,33,Male,Recruiter,2016,10000,Alberta,90,65,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
23439,Michael,Porter,Corporate Services Branch,Chief Information Officer (CIO),02/13/2016,,126000,Active,,13,1M,60,Male,Referral,2016,10000,Manitoba,90,85,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
49192,Edward,Franco,Corporate Services Branch,Chief Information Officer (CIO),03/28/2016,,106000,Active,,3,1M,22,Male,Job Board,2016,10000,Ontario,90,50,12000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
74006,Francis,Sanchez,Corporate Services Branch,Chief Information Officer (CIO),05/11/2016,,140000,Active,,20,1M,37,Female,Job Board,2016,10000,British Columbia,90,60,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
20962,William,Moore,Corporate Services Branch,Chief Information Officer (CIO),05/13/2016,03/28/2019,120000,Not Active,Work-Life Balance,10,2M,23,Male,Referral,2016,10000,Ontario,90,80,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
66085,Kyle,Hernandez,Corporate Services Branch,Chief Information Officer (CIO),09/29/2016,,108000,Active,,4,2M,22,Male,Recruiter,2016,10000,Prince Edward Island,90,85,8000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
43442,Carl,Rowe,Corporate Services Branch,Chief Information Officer (CIO),12/17/2016,07/21/2024,130000,Notice Period,Job Satisfaction,15,2M,25,Male,Referral,2016,10000,Ontario,90,90,9000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
66398,Krista,Davis,Corporate Services Branch,Chief Information Officer (CIO),03/26/2016,,128000,Active,,14,2M,52,Male,Recruiter,2016,10000,British Columbia,90,80,12000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
29684,Richard,Perry,Corporate Services Branch,Chief Information Officer (CIO),01/25/2016,02/08/2017,128000,Not Active,Career Advancement,14,2M,39,Male,Job Board,2016,10000,Ontario,90,55,7500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
25948,Alexander,Willis,Corporate Services Branch,Chief Information Officer (CIO),12/16/2016,,126000,Active,,13,2M,41,Male,Referral,2016,10000,Ontario,90,40,7000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
57548,Joseph,Stevens,Corporate Services Branch,Chief Information Officer (CIO),09/09/2016,,116000,Active,,8,1M,60,Male,Referral,2016,10000,Alberta,90,72,9500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
77902,Sean,Snyder,Corporate Services Branch,Chief Information Officer (CIO),08/12/2016,,134000,Active,,17,2M,52,Male,Referral,2016,10000,Quebec,90,80,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
49008,Kenneth,Green,Corporate Services Branch,Chief Information Officer (CIO),01/20/2016,07/25/2016,106000,Not Active,Company Culture,3,1M,35,Female,Referral,2016,10000,Prince Edward Island,90,46,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
26967,Elizabeth,Harrison,Corporate Services Branch,Chief Information Officer (CIO),09/01/2016,,114000,Active,,7,1M,38,Female,Recruiter,2016,10000,Saskatchewan,90,72,9500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
91694,Curtis,Moore,Corporate Services Branch,Chief Information Officer (CIO),08/21/2016,10/04/2024,122000,Notice Period,Personal Reasons,11,2M,44,Male,Recruiter,2016,10000,Ontario,90,55,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
46328,Derek,Smith,Corporate Services Branch,Chief Information Officer (CIO),08/22/2016,10/13/2017,134000,Not Active,Career Advancement,17,1M,59,Male,Job Board,2016,10000,Newfoundland and Labrador,90,60,11000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
14138,Maurice,Freeman,Corporate Services Branch,Chief Information Officer (CIO),11/14/2016,02/24/2024,130000,Not Active,Work-Life Balance,15,1M,32,Male,Referral,2016,10000,Saskatchewan,90,80,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
17554,Kari,Stokes,Corporate Services Branch,Chief Information Officer (CIO),10/10/2016,07/19/2024,122000,Notice Period,Salary and Benefits,11,1M,33,Female,Job Board,2016,10000,Quebec,90,60,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
51052,Ian,Nash,Corporate Services Branch,Chief Information Officer (CIO),05/27/2016,,114000,Active,,7,1M,23,Male,Job Board,2016,10000,Alberta,90,70,8500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
84573,Mark,Kemp,Corporate Services Branch,Chief Information Officer (CIO),02/04/2016,07/10/2024,128000,Notice Period,Work-Life Balance,14,2M,58,Male,Job Board,2016,10000,Ontario,90,25,10500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
43392,Kristie,Navarro,Corporate Services Branch,Chief Information Officer (CIO),09/11/2016,04/04/2019,134000,Not Active,Company Culture,17,2M,60,Male,Referral,2016,10000,Prince Edward Island,90,63,9500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
59972,Caleb,Rivera,Corporate Services Branch,Chief Information Officer (CIO),10/31/2016,,102000,Active,,1,2M,39,Male,Referral,2016,10000,Quebec,90,63,9500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
39633,Jessica,Munoz,Corporate Services Branch,Chief Information Officer (CIO),12/10/2016,,112000,Active,,6,1M,25,Male,Recruiter,2016,10000,British Columbia,90,25,10500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
22112,Henry,Lambert,Corporate Services Branch,Chief Information Officer (CIO),05/25/2016,,122000,Active,,11,2M,30,Male,Referral,2016,10000,British Columbia,90,25,10500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
29917,Katherine,Smith,Corporate Services Branch,Chief Information Officer (CIO),02/13/2016,,116000,Active,,8,1M,41,Female,Recruiter,2016,10000,Ontario,90,65,9000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
85977,Brent,Bennett,Corporate Services Branch,Chief Information Officer (CIO),09/27/2016,,114000,Active,,7,2M,49,Male,Recruiter,2016,10000,Ontario,90,78,8000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
61339,Holly,Garner,Corporate Services Branch,Chief Information Officer (CIO),03/15/2016,11/26/2021,126000,Not Active,Lack of Recognition,13,1M,39,Male,Job Board,2016,10000,Ontario,90,46,10000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
91757,Kurt,Clark,Corporate Services Branch,Chief Information Officer (CIO),07/18/2016,,114000,Active,,7,2M,23,Male,Referral,2016,10000,Ontario,90,50,12000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
70943,Stephanie,Alvarado,Corporate Services Branch,Chief Information Officer (CIO),08/04/2016,,102000,Active,,1,2M,28,Male,Referral,2016,10000,Quebec,90,85,8000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
31188,Bradley,Lawson,Corporate Services Branch,Chief Information Officer (CIO),06/01/2016,,120000,Active,,10,1M,43,Male,Referral,2016,10000,Saskatchewan,90,40,7000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
39017,Debra,Wyatt,Corporate Services Branch,Chief Information Officer (CIO),01/01/2016,,136000,Active,,18,1M,31,Female,Referral,2016,10000,Ontario,90,85,8000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
79927,Kimberly,Davis,Corporate Services Branch,Chief Information Officer (CIO),07/09/2016,,110000,Active,,5,1M,48,Male,Referral,2016,10000,Ontario,90,85,6500,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
99494,David,Orozco,Corporate Services Branch,Chief Information Officer (CIO),01/09/2016,,120000,Active,,10,1M,53,Male,Referral,2016,10000,Ontario,90,65,11000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
84409,Shannon,Osborne,Corporate Services Branch,Chief Information Officer (CIO),04/28/2016,,116000,Active,,8,2M,56,Female,Referral,2016,10000,British Columbia,90,65,11000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
81019,Andrew,Cannon,Corporate Services Branch,Chief Information Officer (CIO),10/12/2016,,132000,Active,,16,2M,50,Male,Referral,2016,10000,Alberta,90,45,9000,4.521262674,43.08943089,156.9105691,1066,50773.43,353932.36,303158.93
